source_html,source_relative_path,source_url,page_type,시도,시군구,읍면동,리,지역표시명,학교명,학교급,title,h1,canonical,description,slug,confidence,is_valid,validation_note,대상
C:\Users\user\Documents\GitHub\studynavi\부산과외\강서구과외\명지동과외\경일고과외\index.html,부산과외/강서구과외/명지동과외/경일고과외/index.html,https://studynavi.co.kr/부산과외/강서구과외/명지동과외/경일고과외/,school,부산광역시,강서구,명지동,,,경일고등학교,고등학교,경일고과외,경일고과외,https://studynavi.co.kr/부산과외/강서구과외/명지동과외/경일고과외/,"경일고과외 안내입니다. 부산 강서구 명지동 경일고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",경일고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\부산과외\강서구과외\강동동과외\가락중과외\index.html,부산과외/강서구과외/강동동과외/가락중과외/index.html,https://studynavi.co.kr/부산과외/강서구과외/강동동과외/가락중과외/,school,부산광역시,강서구,강동동,,,가락중학교,중학교,가락중과외,가락중과외,https://studynavi.co.kr/부산과외/강서구과외/강동동과외/가락중과외/,"가락중과외 안내입니다. 부산 강서구 강동동 가락중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",가락중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\개포동과외\개포고과외\index.html,서울과외/강남구과외/개포동과외/개포고과외/index.html,https://studynavi.co.kr/서울과외/강남구과외/개포동과외/개포고과외/,school,서울특별시,강남구,개포동,,,개포고등학교,고등학교,개포고과외,개포고과외,https://studynavi.co.kr/서울과외/강남구과외/개포동과외/개포고과외/,"개포고과외 안내입니다. 서울 강남구 개포동 개포고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",개포고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\강남구신사동과외\신구중과외\index.html,서울과외/강남구과외/강남구신사동과외/신구중과외/index.html,https://studynavi.co.kr/서울과외/강남구과외/강남구신사동과외/신구중과외/,school,서울특별시,강남구,강남구신사동,,,신구중학교,중학교,신구중과외,신구중과외,https://studynavi.co.kr/서울과외/강남구과외/강남구신사동과외/신구중과외/,"신구중과외 안내입니다. 서울 강남구 강남구신사동 신구중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",신구중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\세종과외\세종시과외\고운동과외\고운고과외\index.html,세종과외/세종시과외/고운동과외/고운고과외/index.html,https://studynavi.co.kr/세종과외/세종시과외/고운동과외/고운고과외/,school,세종특별자치시,세종시,고운동,,,고운고등학교,고등학교,고운고과외,고운고과외,https://studynavi.co.kr/세종과외/세종시과외/고운동과외/고운고과외/,"고운고과외 안내입니다. 세종 세종시 고운동 고운고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",고운고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\세종과외\세종시과외\고운동과외\고운중과외\index.html,세종과외/세종시과외/고운동과외/고운중과외/index.html,https://studynavi.co.kr/세종과외/세종시과외/고운동과외/고운중과외/,school,세종특별자치시,세종시,고운동,,,고운중학교,중학교,고운중과외,고운중과외,https://studynavi.co.kr/세종과외/세종시과외/고운동과외/고운중과외/,"고운중과외 안내입니다. 세종 세종시 고운동 고운중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",고운중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\울산과외\남구과외\무거동과외\무거고과외\index.html,울산과외/남구과외/무거동과외/무거고과외/index.html,https://studynavi.co.kr/울산과외/남구과외/무거동과외/무거고과외/,school,울산광역시,남구,무거동,,,무거고등학교,고등학교,무거고과외,무거고과외,https://studynavi.co.kr/울산과외/남구과외/무거동과외/무거고과외/,"무거고과외 안내입니다. 울산 남구 무거동 무거고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",무거고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\울산과외\남구과외\달동과외\대현중과외\index.html,울산과외/남구과외/달동과외/대현중과외/index.html,https://studynavi.co.kr/울산과외/남구과외/달동과외/대현중과외/,school,울산광역시,남구,달동,,,대현중학교,중학교,대현중과외,대현중과외,https://studynavi.co.kr/울산과외/남구과외/달동과외/대현중과외/,"대현중과외 안내입니다. 울산 남구 달동 대현중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",대현중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\인천과외\강화군과외\인천교동과외\교동고과외\index.html,인천과외/강화군과외/인천교동과외/교동고과외/index.html,https://studynavi.co.kr/인천과외/강화군과외/인천교동과외/교동고과외/,school,인천광역시,강화군,교동,,,교동고등학교,고등학교,교동고과외,교동고과외,https://studynavi.co.kr/인천과외/강화군과외/인천교동과외/교동고과외/,"교동고과외 안내입니다. 인천 강화군 인천교동 교동고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",교동고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\인천과외\강화군과외\인천교동과외\교동중과외\index.html,인천과외/강화군과외/인천교동과외/교동중과외/index.html,https://studynavi.co.kr/인천과외/강화군과외/인천교동과외/교동중과외/,school,인천광역시,강화군,교동,,,교동중학교,중학교,교동중과외,교동중과외,https://studynavi.co.kr/인천과외/강화군과외/인천교동과외/교동중과외/,"교동중과외 안내입니다. 인천 강화군 인천교동 교동중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",교동중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\전남과외\곡성군과외\목사동과외\한울고과외\index.html,전남과외/곡성군과외/목사동과외/한울고과외/index.html,https://studynavi.co.kr/전남과외/곡성군과외/목사동과외/한울고과외/,school,전라남도,곡성군,목사동,,,한울고등학교,고등학교,한울고과외,한울고과외,https://studynavi.co.kr/전남과외/곡성군과외/목사동과외/한울고과외/,"한울고과외 안내입니다. 전남 곡성군 목사동 한울고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",한울고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\전남과외\강진군과외\군동과외\청람중과외\index.html,전남과외/강진군과외/군동과외/청람중과외/index.html,https://studynavi.co.kr/전남과외/강진군과외/군동과외/청람중과외/,school,전라남도,강진군,군동,,,청람중학교,중학교,청람중과외,청람중과외,https://studynavi.co.kr/전남과외/강진군과외/군동과외/청람중과외/,"청람중과외 안내입니다. 전남 강진군 군동 청람중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",청람중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\개정동과외\군산동고과외\index.html,전북과외/군산시과외/개정동과외/군산동고과외/index.html,https://studynavi.co.kr/전북과외/군산시과외/개정동과외/군산동고과외/,school,전북특별자치도,군산시,개정동,,,군산동고등학교,고등학교,군산동고과외,군산동고과외,https://studynavi.co.kr/전북과외/군산시과외/개정동과외/군산동고과외/,"군산동고과외 안내입니다. 전북 군산시 개정동 군산동고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",군산동고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\전북과외\고창군과외\전북목동과외\아산중과외\index.html,전북과외/고창군과외/전북목동과외/아산중과외/index.html,https://studynavi.co.kr/전북과외/고창군과외/전북목동과외/아산중과외/,school,전북특별자치도,고창군,목동,,,아산중학교,중학교,아산중과외,아산중과외,https://studynavi.co.kr/전북과외/고창군과외/전북목동과외/아산중과외/,"아산중과외 안내입니다. 전북 고창군 전북목동 아산중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",아산중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\대포동과외\중문고과외\index.html,제주과외/서귀포시과외/대포동과외/중문고과외/index.html,https://studynavi.co.kr/제주과외/서귀포시과외/대포동과외/중문고과외/,school,제주특별자치도,서귀포시,대포동,,,중문고등학교,고등학교,중문고과외,중문고과외,https://studynavi.co.kr/제주과외/서귀포시과외/대포동과외/중문고과외/,"중문고과외 안내입니다. 제주 서귀포시 대포동 중문고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",중문고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\강정동과외\서귀포대신중과외\index.html,제주과외/서귀포시과외/강정동과외/서귀포대신중과외/index.html,https://studynavi.co.kr/제주과외/서귀포시과외/강정동과외/서귀포대신중과외/,school,제주특별자치도,서귀포시,강정동,,,서귀포대신중학교,중학교,서귀포대신중과외,서귀포대신중과외,https://studynavi.co.kr/제주과외/서귀포시과외/강정동과외/서귀포대신중과외/,"서귀포대신중과외 안내입니다. 제주 서귀포시 강정동 서귀포대신중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",서귀포대신중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\금학동과외\공주여자고과외\index.html,충남과외/공주시과외/금학동과외/공주여자고과외/index.html,https://studynavi.co.kr/충남과외/공주시과외/금학동과외/공주여자고과외/,school,충청남도,공주시,금학동,,,공주여자고등학교,고등학교,공주여자고과외,공주여자고과외,https://studynavi.co.kr/충남과외/공주시과외/금학동과외/공주여자고과외/,"공주여자고과외 안내입니다. 충남 공주시 금학동 공주여자고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",공주여자고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\충남과외\계룡시과외\충남금암동과외\계룡중과외\index.html,충남과외/계룡시과외/충남금암동과외/계룡중과외/index.html,https://studynavi.co.kr/충남과외/계룡시과외/충남금암동과외/계룡중과외/,school,충청남도,계룡시,금암동,,,계룡중학교,중학교,계룡중과외,계룡중과외,https://studynavi.co.kr/충남과외/계룡시과외/충남금암동과외/계룡중과외/,"계룡중과외 안내입니다. 충남 계룡시 충남금암동 계룡중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",계룡중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\충북과외\영동군과외\영동군영동과외\영동고과외\index.html,충북과외/영동군과외/영동군영동과외/영동고과외/index.html,https://studynavi.co.kr/충북과외/영동군과외/영동군영동과외/영동고과외/,school,충청북도,영동군,영동군영동,,,영동고등학교,고등학교,영동고과외,영동고과외,https://studynavi.co.kr/충북과외/영동군과외/영동군영동과외/영동고과외/,"영동고과외 안내입니다. 충북 영동군 영동군영동 영동고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",영동고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\충북과외\단양군과외\단양군평동과외\매포중과외\index.html,충북과외/단양군과외/단양군평동과외/매포중과외/index.html,https://studynavi.co.kr/충북과외/단양군과외/단양군평동과외/매포중과외/,school,충청북도,단양군,단양군평동,,,매포중학교,중학교,매포중과외,매포중과외,https://studynavi.co.kr/충북과외/단양군과외/단양군평동과외/매포중과외/,"매포중과외 안내입니다. 충북 단양군 단양군평동 매포중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",매포중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\강원과외\강릉시과외\강릉시교동과외\강릉제일고과외\index.html,강원과외/강릉시과외/강릉시교동과외/강릉제일고과외/index.html,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/강릉제일고과외/,school,강원특별자치도,강릉시,강릉시교동,,,강릉제일고등학교,고등학교,강릉제일고과외,강릉제일고과외,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/강릉제일고과외/,"강릉제일고과외 안내입니다. 강원 강릉시 강릉시교동 강릉제일고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",강릉제일고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\강원과외\강릉시과외\강릉시교동과외\솔올중과외\index.html,강원과외/강릉시과외/강릉시교동과외/솔올중과외/index.html,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/솔올중과외/,school,강원특별자치도,강릉시,강릉시교동,,,솔올중학교,중학교,솔올중과외,솔올중과외,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/솔올중과외/,"솔올중과외 안내입니다. 강원 강릉시 강릉시교동 솔올중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",솔올중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\경기동산동과외\고양동산고과외\index.html,경기과외/고양시과외/경기동산동과외/고양동산고과외/index.html,https://studynavi.co.kr/경기과외/고양시과외/경기동산동과외/고양동산고과외/,school,경기도,고양시,동산동,,,고양동산고등학교,고등학교,고양동산고과외,고양동산고과외,https://studynavi.co.kr/경기과외/고양시과외/경기동산동과외/고양동산고과외/,"고양동산고과외 안내입니다. 경기 고양시 경기동산동 고양동산고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",고양동산고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\경기백석동과외\백석중과외\index.html,경기과외/고양시과외/경기백석동과외/백석중과외/index.html,https://studynavi.co.kr/경기과외/고양시과외/경기백석동과외/백석중과외/,school,경기도,고양시,백석동,,,백석중학교,중학교,백석중과외,백석중과외,https://studynavi.co.kr/경기과외/고양시과외/경기백석동과외/백석중과외/,"백석중과외 안내입니다. 경기 고양시 경기백석동 백석중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",백석중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\문동동과외\거제상문고과외\index.html,경남과외/거제시과외/문동동과외/거제상문고과외/index.html,https://studynavi.co.kr/경남과외/거제시과외/문동동과외/거제상문고과외/,school,경상남도,거제시,문동동,,,거제상문고등학교,고등학교,거제상문고과외,거제상문고과외,https://studynavi.co.kr/경남과외/거제시과외/문동동과외/거제상문고과외/,"거제상문고과외 안내입니다. 경남 거제시 문동동 거제상문고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",거제상문고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\고현동과외\거제중앙중과외\index.html,경남과외/거제시과외/고현동과외/거제중앙중과외/index.html,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/거제중앙중과외/,school,경상남도,거제시,고현동,,,거제중앙중학교,중학교,거제중앙중과외,거제중앙중과외,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/거제중앙중과외/,"거제중앙중과외 안내입니다. 경남 거제시 고현동 거제중앙중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",거제중앙중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\경북과외\경산시과외\경산시사동과외\사동고과외\index.html,경북과외/경산시과외/경산시사동과외/사동고과외/index.html,https://studynavi.co.kr/경북과외/경산시과외/경산시사동과외/사동고과외/,school,경상북도,경산시,경산시사동,,,사동고등학교,고등학교,사동고과외,사동고과외,https://studynavi.co.kr/경북과외/경산시과외/경산시사동과외/사동고과외/,"사동고과외 안내입니다. 경북 경산시 경산시사동 사동고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",사동고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\경북과외\경산시과외\계양동과외\경산중과외\index.html,경북과외/경산시과외/계양동과외/경산중과외/index.html,https://studynavi.co.kr/경북과외/경산시과외/계양동과외/경산중과외/,school,경상북도,경산시,계양동,,,경산중학교,중학교,경산중과외,경산중과외,https://studynavi.co.kr/경북과외/경산시과외/계양동과외/경산중과외/,"경산중과외 안내입니다. 경북 경산시 계양동 경산중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",경산중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\광주과외\광산구과외\광주월계동과외\비아고과외\index.html,광주과외/광산구과외/광주월계동과외/비아고과외/index.html,https://studynavi.co.kr/광주과외/광산구과외/광주월계동과외/비아고과외/,school,광주광역시,광산구,월계동,,,비아고등학교,고등학교,비아고과외,비아고과외,https://studynavi.co.kr/광주과외/광산구과외/광주월계동과외/비아고과외/,"비아고과외 안내입니다. 광주 광산구 광주월계동 비아고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",비아고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\광주과외\광산구과외\광주산정동과외\산정중과외\index.html,광주과외/광산구과외/광주산정동과외/산정중과외/index.html,https://studynavi.co.kr/광주과외/광산구과외/광주산정동과외/산정중과외/,school,광주광역시,광산구,산정동,,,산정중학교,중학교,산정중과외,산정중과외,https://studynavi.co.kr/광주과외/광산구과외/광주산정동과외/산정중과외/,"산정중과외 안내입니다. 광주 광산구 광주산정동 산정중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",산정중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\대구과외\남구과외\봉덕동과외\경일여자고과외\index.html,대구과외/남구과외/봉덕동과외/경일여자고과외/index.html,https://studynavi.co.kr/대구과외/남구과외/봉덕동과외/경일여자고과외/,school,대구광역시,남구,봉덕동,,,경일여자고등학교,고등학교,경일여자고과외,경일여자고과외,https://studynavi.co.kr/대구과외/남구과외/봉덕동과외/경일여자고과외/,"경일여자고과외 안내입니다. 대구 남구 봉덕동 경일여자고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",경일여자고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\대구과외\남구과외\대명동과외\경혜여자중과외\index.html,대구과외/남구과외/대명동과외/경혜여자중과외/index.html,https://studynavi.co.kr/대구과외/남구과외/대명동과외/경혜여자중과외/,school,대구광역시,남구,대명동,,,경혜여자중학교,중학교,경혜여자중과외,경혜여자중과외,https://studynavi.co.kr/대구과외/남구과외/대명동과외/경혜여자중과외/,"경혜여자중과외 안내입니다. 대구 남구 대명동 경혜여자중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",경혜여자중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\대전과외\대덕구과외\석봉동과외\대전이문고과외\index.html,대전과외/대덕구과외/석봉동과외/대전이문고과외/index.html,https://studynavi.co.kr/대전과외/대덕구과외/석봉동과외/대전이문고과외/,school,대전광역시,대덕구,석봉동,,,대전이문고등학교,고등학교,대전이문고과외,대전이문고과외,https://studynavi.co.kr/대전과외/대덕구과외/석봉동과외/대전이문고과외/,"대전이문고과외 안내입니다. 대전 대덕구 석봉동 대전이문고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",대전이문고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\대전과외\대덕구과외\대전오정동과외\대전대화중과외\index.html,대전과외/대덕구과외/대전오정동과외/대전대화중과외/index.html,https://studynavi.co.kr/대전과외/대덕구과외/대전오정동과외/대전대화중과외/,school,대전광역시,대덕구,오정동,,,대전대화중학교,중학교,대전대화중과외,대전대화중과외,https://studynavi.co.kr/대전과외/대덕구과외/대전오정동과외/대전대화중과외/,"대전대화중과외 안내입니다. 대전 대덕구 대전오정동 대전대화중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",대전대화중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\부산과외\강서구과외\명지동과외\명호고과외\index.html,부산과외/강서구과외/명지동과외/명호고과외/index.html,https://studynavi.co.kr/부산과외/강서구과외/명지동과외/명호고과외/,school,부산광역시,강서구,명지동,,,명호고등학교,고등학교,명호고과외,명호고과외,https://studynavi.co.kr/부산과외/강서구과외/명지동과외/명호고과외/,"명호고과외 안내입니다. 부산 강서구 명지동 명호고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",명호고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\부산과외\강서구과외\녹산동과외\녹산중과외\index.html,부산과외/강서구과외/녹산동과외/녹산중과외/index.html,https://studynavi.co.kr/부산과외/강서구과외/녹산동과외/녹산중과외/,school,부산광역시,강서구,녹산동,,,녹산중학교,중학교,녹산중과외,녹산중과외,https://studynavi.co.kr/부산과외/강서구과외/녹산동과외/녹산중과외/,"녹산중과외 안내입니다. 부산 강서구 녹산동 녹산중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",녹산중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\개포동과외\경기여자고과외\index.html,서울과외/강남구과외/개포동과외/경기여자고과외/index.html,https://studynavi.co.kr/서울과외/강남구과외/개포동과외/경기여자고과외/,school,서울특별시,강남구,개포동,,,경기여자고등학교,고등학교,경기여자고과외,경기여자고과외,https://studynavi.co.kr/서울과외/강남구과외/개포동과외/경기여자고과외/,"경기여자고과외 안내입니다. 서울 강남구 개포동 경기여자고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",경기여자고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\강남구중동과외\중동중과외\index.html,서울과외/강남구과외/강남구중동과외/중동중과외/index.html,https://studynavi.co.kr/서울과외/강남구과외/강남구중동과외/중동중과외/,school,서울특별시,강남구,강남구중동,,,중동중학교,중학교,중동중과외,중동중과외,https://studynavi.co.kr/서울과외/강남구과외/강남구중동과외/중동중과외/,"중동중과외 안내입니다. 서울 강남구 강남구중동 중동중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",중동중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\세종과외\세종시과외\고운동과외\두루고과외\index.html,세종과외/세종시과외/고운동과외/두루고과외/index.html,https://studynavi.co.kr/세종과외/세종시과외/고운동과외/두루고과외/,school,세종특별자치시,세종시,고운동,,,두루고등학교,고등학교,두루고과외,두루고과외,https://studynavi.co.kr/세종과외/세종시과외/고운동과외/두루고과외/,"두루고과외 안내입니다. 세종 세종시 고운동 두루고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",두루고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\세종과외\세종시과외\고운동과외\두루중과외\index.html,세종과외/세종시과외/고운동과외/두루중과외/index.html,https://studynavi.co.kr/세종과외/세종시과외/고운동과외/두루중과외/,school,세종특별자치시,세종시,고운동,,,두루중학교,중학교,두루중과외,두루중과외,https://studynavi.co.kr/세종과외/세종시과외/고운동과외/두루중과외/,"두루중과외 안내입니다. 세종 세종시 고운동 두루중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",두루중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\울산과외\남구과외\무거동과외\문수고과외\index.html,울산과외/남구과외/무거동과외/문수고과외/index.html,https://studynavi.co.kr/울산과외/남구과외/무거동과외/문수고과외/,school,울산광역시,남구,무거동,,,문수고등학교,고등학교,문수고과외,문수고과외,https://studynavi.co.kr/울산과외/남구과외/무거동과외/문수고과외/,"문수고과외 안내입니다. 울산 남구 무거동 문수고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",문수고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\울산과외\남구과외\달동과외\동평중과외\index.html,울산과외/남구과외/달동과외/동평중과외/index.html,https://studynavi.co.kr/울산과외/남구과외/달동과외/동평중과외/,school,울산광역시,남구,달동,,,동평중학교,중학교,동평중과외,동평중과외,https://studynavi.co.kr/울산과외/남구과외/달동과외/동평중과외/,"동평중과외 안내입니다. 울산 남구 달동 동평중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",동평중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\방축동과외\인천예일고과외\index.html,인천과외/계양구과외/방축동과외/인천예일고과외/index.html,https://studynavi.co.kr/인천과외/계양구과외/방축동과외/인천예일고과외/,school,인천광역시,계양구,방축동,,,인천예일고등학교,고등학교,인천예일고과외,인천예일고과외,https://studynavi.co.kr/인천과외/계양구과외/방축동과외/인천예일고과외/,"인천예일고과외 안내입니다. 인천 계양구 방축동 인천예일고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",인천예일고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\귤현동과외\계양중과외\index.html,인천과외/계양구과외/귤현동과외/계양중과외/index.html,https://studynavi.co.kr/인천과외/계양구과외/귤현동과외/계양중과외/,school,인천광역시,계양구,귤현동,,,계양중학교,중학교,계양중과외,계양중과외,https://studynavi.co.kr/인천과외/계양구과외/귤현동과외/계양중과외/,"계양중과외 안내입니다. 인천 계양구 귤현동 계양중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",계양중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\광영동과외\광영고과외\index.html,전남과외/광양시과외/광영동과외/광영고과외/index.html,https://studynavi.co.kr/전남과외/광양시과외/광영동과외/광영고과외/,school,전라남도,광양시,광영동,,,광영고등학교,고등학교,광영고과외,광영고과외,https://studynavi.co.kr/전남과외/광양시과외/광영동과외/광영고과외/,"광영고과외 안내입니다. 전남 광양시 광영동 광영고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",광영고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\전남과외\고흥군과외\녹동과외\녹동중과외\index.html,전남과외/고흥군과외/녹동과외/녹동중과외/index.html,https://studynavi.co.kr/전남과외/고흥군과외/녹동과외/녹동중과외/,school,전라남도,고흥군,녹동,,,녹동중학교,중학교,녹동중과외,녹동중과외,https://studynavi.co.kr/전남과외/고흥군과외/녹동과외/녹동중과외/,"녹동중과외 안내입니다. 전남 고흥군 녹동 녹동중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",녹동중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\동흥남동과외\군산고과외\index.html,전북과외/군산시과외/동흥남동과외/군산고과외/index.html,https://studynavi.co.kr/전북과외/군산시과외/동흥남동과외/군산고과외/,school,전북특별자치도,군산시,동흥남동,,,군산고등학교,고등학교,군산고과외,군산고과외,https://studynavi.co.kr/전북과외/군산시과외/동흥남동과외/군산고과외/,"군산고과외 안내입니다. 전북 군산시 동흥남동 군산고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",군산고과외,high,true,정상,고등학생
